ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CATEGORY,SUBCATEGORY,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,PAYMENTFULLNAME,FLAG,WORTH,YEAR_BIRTH,name,age,city
10120.0,29.0,72.23,11.0,2094.67,4/29/2003,Shipped,Qui_2,4.0,2003.0,Vintage Cars,68.0,S32_4289,Office Supplies,Ruler,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,Ferguson Peter,EXPENSIVE,GOOD,1980.0,,,
10330.0,50.0,100.0,4.0,6101.0,11/16/2004,Shipped,Qui_4,11.0,2004.0,Classic Cars,148.0,S18_4721,Furniture,Table,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Unknown,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Medium,Cruz Arnold,EXPENSIVE,EXCELLENT,1985.0,,,
10105.0,44.0,72.58,4.0,3193.52,2/11/2003,Shipped,Qui_1,2.0,2003.0,Vintage Cars,88.0,S24_3151,Office Supplies,Pencil,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Unknown,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium,Petersen Jytte,EXPENSIVE,GOOD,1964.0,,,
10276.0,46.0,75.49,12.0,3472.54,8/2/2004,Shipped,Qui_3,8.0,2004.0,Motorcycles,69.0,S24_2360,Office Supplies,Eraser,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,Unknown,Brickhaven,MA,58339,USA,,Barajas,Miguel,Medium,Barajas Miguel,EXPENSIVE,GOOD,1962.0,,,
10229.0,22.0,100.0,5.0,4172.52,3/11/2004,Shipped,Qui_1,3.0,2004.0,Classic Cars,169.0,S18_3232,Furniture,Table,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,Nelson Valarie,EXPENSIVE,GOOD,1963.0,,,
10111.0,43.0,100.0,1.0,4818.15,3/25/2003,Shipped,Qui_1,3.0,2003.0,Vintage Cars,104.0,S18_3136,Furniture,Table,Mini Wheels Co.,6505555787,5557 North Pendale Street,Unknown,San Francisco,CA,,USA,,Murphy,Julie,Medium,Murphy Julie,EXPENSIVE,GOOD,1974.0,,,
10120.0,46.0,100.0,2.0,9264.86,4/29/2003,Shipped,Qui_2,4.0,2003.0,Motorcycles,193.0,S10_4698,Furniture,Bookshelf,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Large,Ferguson Peter,EXPENSIVE,GOOD,1976.0,,,
10373.0,29.0,100.0,1.0,3978.51,1/31/2005,Shipped,Qui_1,1.0,2005.0,Ships,54.0,S72_3212,Accessories,Headphone,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Unknown,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Medium,Koskitalo Pirkko,EXPENSIVE,GOOD,1999.0,,,
10328.0,48.0,58.92,1.0,2828.16,11/12/2004,Shipped,Qui_4,11.0,2004.0,Planes,68.0,S24_2841,Office Supplies,Pencil,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Unknown,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small,Rovelli Giovanni,CHEAP,GOOD,1992.0,,,
10207.0,31.0,100.0,15.0,4076.19,12/9/2003,Shipped,Qui_4,12.0,2003.0,Classic Cars,147.0,S10_4962,Furniture,Cabinet,Diecast Collectables,6175552555,6251 Ingle Ln.,Unknown,Boston,MA,51003,USA,,Franco,Valarie,Medium,Franco Valarie,EXPENSIVE,GOOD,1965.0,,,
10373.0,33.0,57.32,12.0,1891.56,1/31/2005,Shipped,Qui_1,1.0,2005.0,Vintage Cars,88.0,S24_3151,Office Supplies,Pencil,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Unknown,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small,Koskitalo Pirkko,CHEAP,GOOD,1991.0,,,
10322.0,43.0,86.3,14.0,3710.9,11/4/2004,Shipped,Qui_4,11.0,2004.0,Vintage Cars,102.0,S18_1342,Furniture,Desk,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Unknown,Nashua,NH,62005,USA,,Young,Valarie,Medium,Young Valarie,EXPENSIVE,GOOD,1992.0,,,
10367.0,46.0,100.0,6.0,4808.38,1/12/2005,Resolved,Qui_1,1.0,2005.0,Classic Cars,141.0,S18_3685,Furniture,Bookshelf,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Unknown,Pasadena,CA,90003,USA,,Young,Julie,Medium,Young Julie,EXPENSIVE,GOOD,1998.0,,,
10287.0,24.0,100.0,3.0,3516.48,8/30/2004,Shipped,Qui_3,8.0,2004.0,Classic Cars,142.0,S18_1984,Furniture,Bookshelf,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Unknown,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium,Holz Michael,EXPENSIVE,GOOD,1974.0,,,
10110.0,27.0,73.62,12.0,1987.74,3/18/2003,Shipped,Qui_1,3.0,2003.0,Classic Cars,85.0,S24_3191,Office Supplies,Ruler,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Unknown,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,Ashworth Victoria,EXPENSIVE,GOOD,1976.0,,,
10126.0,38.0,100.0,10.0,3857.0,5/28/2003,Shipped,Qui_2,5.0,2003.0,Trucks and Buses,116.0,S18_1097,Furniture,Bookshelf,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Unknown,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Medium,Sommer Mart¡n,EXPENSIVE,GOOD,1976.0,,,
10192.0,26.0,100.0,12.0,3918.46,11/20/2003,Shipped,Qui_4,11.0,2003.0,Classic Cars,169.0,S18_3232,Furniture,Table,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Unknown,Nashua,NH,62005,USA,,Young,Valarie,Medium,Young Valarie,EXPENSIVE,GOOD,2000.0,,,
10276.0,38.0,69.96,6.0,2658.48,8/2/2004,Shipped,Qui_3,8.0,2004.0,Classic Cars,80.0,S18_3278,Furniture,Cabinet,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,Unknown,Brickhaven,MA,58339,USA,,Barajas,Miguel,Small,Barajas Miguel,EXPENSIVE,GOOD,1985.0,,,
10266.0,22.0,100.0,12.0,2454.54,7/6/2004,Shipped,Qui_3,7.0,2004.0,Classic Cars,117.0,S12_3380,Furniture,Bookshelf,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Unknown,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small,Moroni Maurizio,EXPENSIVE,GOOD,2000.0,,,
10127.0,46.0,100.0,2.0,11279.2,6/3/2003,Shipped,Qui_2,6.0,2003.0,Classic Cars,207.0,S12_1108,Furniture,Chair,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Large,Young Jeff,EXPENSIVE,GOOD,1989.0,,,
10117.0,50.0,43.68,2.0,2184.0,4/16/2003,Shipped,Qui_2,4.0,2003.0,Ships,54.0,S72_3212,Accessories,Headphone,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Unknown,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small,Natividad Eric,CHEAP,EXCELLENT,1967.0,,,
10346.0,25.0,100.0,1.0,2876.75,11/29/2004,Shipped,Qui_4,11.0,2004.0,Classic Cars,90.0,S24_2766,Office Supplies,Eraser,Signal Gift Stores,7025551838,8489 Strong St.,Unknown,Las Vegas,NV,83030,USA,,King,Sue,Small,King Sue,EXPENSIVE,GOOD,1988.0,,,
10135.0,30.0,89.8,17.0,2694.0,7/2/2003,Shipped,Qui_3,7.0,2003.0,Motorcycles,102.0,S32_4485,Office Supplies,Ruler,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,Nelson Valarie,EXPENSIVE,GOOD,1963.0,,,
10119.0,25.0,76.67,14.0,1916.75,4/28/2003,Shipped,Qui_2,4.0,2003.0,Ships,66.0,S700_1138,Technology,Desktop,Salzburg Collectables,6562-9555,Geislweg 14,Unknown,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small,Pipps Georg,EXPENSIVE,GOOD,1964.0,,,
10131.0,26.0,85.13,2.0,2213.38,6/16/2003,Shipped,Qui_2,6.0,2003.0,Planes,74.0,S700_4002,Technology,Laptop,Gift Ideas Corp.,2035554407,2440 Pompton St.,Unknown,Glendale,CT,97561,USA,,Lewis,Dan,Small,Lewis Dan,EXPENSIVE,GOOD,1967.0,,,
10232.0,26.0,88.34,7.0,2296.84,3/20/2004,Shipped,Qui_1,3.0,2004.0,Ships,86.0,S700_1938,Technology,Desktop,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Unknown,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small,Bennett Helen,EXPENSIVE,GOOD,1968.0,,,
10211.0,35.0,78.0,5.0,2730.0,1/15/2004,Shipped,Qui_1,1.0,2004.0,Classic Cars,80.0,S18_3278,Furniture,Cabinet,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",Unknown,Paris,,75016,France,EMEA,Perrier,Dominique,Small,Perrier Dominique,EXPENSIVE,GOOD,1966.0,,,
10106.0,48.0,61.44,10.0,2949.12,2/17/2003,Shipped,Qui_1,2.0,2003.0,Planes,74.0,S700_4002,Technology,Laptop,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Unknown,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small,Rovelli Giovanni,CHEAP,GOOD,1968.0,,,
10185.0,30.0,94.4,10.0,2832.0,11/14/2003,Shipped,Qui_4,11.0,2003.0,Ships,86.0,S700_1938,Technology,Desktop,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,Unknown,New Bedford,MA,50553,USA,,Tam,Wing C,Small,Tam WingC,EXPENSIVE,GOOD,1983.0,,,
10139.0,31.0,100.0,7.0,3184.94,7/16/2003,Shipped,Qui_3,7.0,2003.0,Vintage Cars,102.0,S18_1342,Furniture,Desk,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,Huxley Adrian,EXPENSIVE,GOOD,1964.0,,,
10310.0,25.0,100.0,7.0,2504.75,10/16/2004,Shipped,Qui_4,10.0,2004.0,Classic Cars,115.0,S12_4675,Furniture,Cabinet,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,Unknown,Koln,,50739,Germany,EMEA,Pfalzheim,Henriette,Small,Pfalzheim Henriette,EXPENSIVE,GOOD,1971.0,,,
10275.0,36.0,100.0,3.0,6901.92,7/23/2004,Shipped,Qui_3,7.0,2004.0,Motorcycles,193.0,S10_4698,Furniture,Bookshelf,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Unknown,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,Labrune Janine,EXPENSIVE,GOOD,1996.0,,,
10314.0,44.0,53.18,11.0,2339.92,10/22/2004,Shipped,Qui_4,10.0,2004.0,Classic Cars,57.0,S24_1444,Office Supplies,Pencil,Heintze Collectables,86 21 3555,Smagsloget 45,Unknown,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Small,Ibsen Palle,CHEAP,GOOD,1995.0,,,
10302.0,43.0,100.0,1.0,7310.0,10/6/2003,Shipped,Qui_4,10.0,2003.0,Vintage Cars,170.0,S18_1749,Furniture,Desk,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Unknown,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Large,Devon Elizabeth,EXPENSIVE,GOOD,1998.0,,,
10248.0,23.0,76.31,2.0,1755.13,5/7/2004,Cancelled,Qui_2,5.0,2004.0,Vintage Cars,83.0,S24_3816,Office Supplies,Pen,Land of Toys Inc.,2125557818,897 Long Airport Avenue,Unknown,NYC,NY,10022,USA,,Yu,Kwai,Small,Yu Kwai,EXPENSIVE,GOOD,1968.0,,,
10169.0,36.0,100.0,4.0,4444.92,11/4/2003,Shipped,Qui_4,11.0,2003.0,Classic Cars,146.0,S18_3482,Furniture,Bookshelf,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,O'Hara Anna,EXPENSIVE,GOOD,1994.0,,,
10141.0,34.0,100.0,9.0,4836.5,8/1/2003,Shipped,Qui_3,8.0,2003.0,Classic Cars,169.0,S18_3232,Furniture,Table,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Unknown,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium,Suominen Kalle,EXPENSIVE,GOOD,1963.0,,,
10417.0,36.0,61.18,6.0,2202.48,5/13/2005,Disputed,Qui_2,5.0,2005.0,Motorcycles,60.0,S18_2625,Furniture,Table,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Freyre Diego,CHEAP,GOOD,1971.0,,,
10180.0,28.0,71.14,1.0,1991.92,11/11/2003,Shipped,Qui_4,11.0,2003.0,Classic Cars,80.0,S24_4620,Office Supplies,Lamp,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Unknown,Lille,,59000,France,EMEA,Rance,Martine,Small,Rance Martine,EXPENSIVE,GOOD,1997.0,,,
10316.0,34.0,47.57,3.0,1617.38,11/1/2004,Shipped,Qui_4,11.0,2004.0,Vintage Cars,43.0,S50_1341,Accessories,Keyboard,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Unknown,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small,Bennett Helen,CHEAP,GOOD,1968.0,,,
10259.0,31.0,33.24,5.0,1030.44,6/15/2004,Shipped,Qui_2,6.0,2004.0,Classic Cars,35.0,S24_2840,Office Supplies,Pencil,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small,Victorino Wendy,CHEAP,GOOD,1987.0,,,
10250.0,31.0,91.34,9.0,2831.54,5/11/2004,Shipped,Qui_2,5.0,2004.0,Planes,91.0,S700_1691,Technology,Smart phone,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,Unknown,San Jose,CA,94217,USA,,Frick,Sue,Small,Frick Sue,EXPENSIVE,GOOD,1978.0,,,
10296.0,34.0,100.0,11.0,3477.86,9/15/2004,Shipped,Qui_3,9.0,2004.0,Ships,90.0,S700_2047,Technology,Tablet,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Unknown,Munich,,80686,Germany,EMEA,Donnermeyer,Michael,Medium,Donnermeyer Michael,EXPENSIVE,GOOD,1998.0,,,
10314.0,39.0,37.13,15.0,1448.07,10/22/2004,Shipped,Qui_4,10.0,2004.0,Classic Cars,35.0,S24_2840,Office Supplies,Pencil,Heintze Collectables,86 21 3555,Smagsloget 45,Unknown,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Small,Ibsen Palle,CHEAP,GOOD,1990.0,,,
10163.0,48.0,69.96,4.0,3358.08,10/20/2003,Shipped,Qui_4,10.0,2003.0,Vintage Cars,62.0,S18_2957,Furniture,Desk,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria,Medium,Hernandez Maria,EXPENSIVE,GOOD,1989.0,,,
10186.0,46.0,100.0,6.0,4918.78,11/14/2003,Shipped,Qui_4,11.0,2003.0,Vintage Cars,105.0,S18_3856,Furniture,Desk,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,Unknown,London,,WA1 1DP,UK,EMEA,Hardy,Thomas,Medium,Hardy Thomas,EXPENSIVE,GOOD,1979.0,,,
10298.0,39.0,96.34,1.0,3757.26,9/27/2004,Shipped,Qui_3,9.0,2004.0,Motorcycles,118.0,S10_2016,Furniture,Chair,Atelier graphique,40.32.2555,"54, rue Royale",Unknown,Nantes,,44000,France,EMEA,Schmitt,Carine,Medium,Schmitt Carine,EXPENSIVE,GOOD,1975.0,,,
10106.0,48.0,52.64,15.0,2526.72,2/17/2003,Shipped,Qui_1,2.0,2003.0,Planes,49.0,S72_1253,Accessories,Keyboard,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Unknown,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small,Rovelli Giovanni,CHEAP,GOOD,1973.0,,,
10151.0,30.0,40.31,4.0,1209.3,9/21/2003,Shipped,Qui_3,9.0,2003.0,Classic Cars,35.0,S24_2840,Office Supplies,Pencil,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Unknown,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small,Koskitalo Pirkko,CHEAP,GOOD,1967.0,,,
10238.0,41.0,73.17,6.0,2999.97,4/9/2004,Shipped,Qui_2,4.0,2004.0,Classic Cars,80.0,S18_3278,Furniture,Cabinet,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Unknown,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Small,Petersen Jytte,EXPENSIVE,GOOD,1991.0,,,
10280.0,24.0,100.0,1.0,2800.08,8/17/2004,Shipped,Qui_3,8.0,2004.0,Trucks and Buses,116.0,S18_1097,Furniture,Bookshelf,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Unknown,Torino,,10100,Italy,EMEA,Accorti,Paolo,Small,Accorti Paolo,EXPENSIVE,GOOD,1982.0,,,
10178.0,21.0,72.12,11.0,1514.52,11/8/2003,Shipped,Qui_4,11.0,2003.0,Vintage Cars,83.0,S24_3816,Office Supplies,Pen,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Unknown,Toulouse,,31000,France,EMEA,Roulet,Annette,Small,Roulet Annette,EXPENSIVE,GOOD,1966.0,,,
10273.0,40.0,100.0,13.0,5026.4,7/21/2004,Shipped,Qui_3,7.0,2004.0,Vintage Cars,136.0,S18_3140,Furniture,Desk,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Unknown,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Medium,Dewey Catherine,EXPENSIVE,GOOD,1960.0,,,
10380.0,43.0,95.03,12.0,4086.29,2/16/2005,Shipped,Qui_1,2.0,2005.0,Vintage Cars,41.0,S24_3969,Office Supplies,Eraser,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Freyre Diego,EXPENSIVE,GOOD,1982.0,,,
10127.0,45.0,51.95,13.0,2337.75,6/3/2003,Shipped,Qui_2,6.0,2003.0,Trucks and Buses,54.0,S32_2509,Office Supplies,Pen,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Small,Young Jeff,CHEAP,GOOD,1975.0,,,
10349.0,26.0,100.0,10.0,4408.56,12/1/2004,Shipped,Qui_4,12.0,2004.0,Classic Cars,173.0,S12_3891,Furniture,Bookshelf,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Medium,Young Jeff,EXPENSIVE,GOOD,1996.0,,,
10149.0,49.0,49.28,6.0,2414.72,9/12/2003,Shipped,Qui_3,9.0,2003.0,Vintage Cars,44.0,S24_2022,Office Supplies,Lamp,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,Unknown,Brisbane,CA,94217,USA,,Taylor,Sue,Small,Taylor Sue,CHEAP,GOOD,1992.0,,,
10405.0,76.0,100.0,3.0,11739.7,4/14/2005,Shipped,Qui_2,4.0,2005.0,Classic Cars,140.0,S24_3856,Office Supplies,Pencil,Mini Caravy,88.60.1555,"24, place Kluber",Unknown,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Large,Citeaux Frederique,EXPENSIVE,EXCELLENT,1999.0,,,
10227.0,34.0,100.0,11.0,3566.94,3/2/2004,Shipped,Qui_1,3.0,2004.0,Vintage Cars,92.0,S18_4409,Furniture,Chair,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Unknown,Lyon,,69004,France,EMEA,Saveley,Mary,Medium,Saveley Mary,EXPENSIVE,GOOD,1972.0,,,
10357.0,49.0,100.0,8.0,5960.36,12/10/2004,Shipped,Qui_4,12.0,2004.0,Trucks and Buses,136.0,S12_1666,Furniture,Cabinet,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,Nelson Valarie,EXPENSIVE,GOOD,1963.0,,,
10258.0,32.0,100.0,6.0,7680.64,6/15/2004,Shipped,Qui_2,6.0,2004.0,Classic Cars,214.0,S10_1949,Furniture,Desk,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Unknown,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Large,Shimamura Akiko,EXPENSIVE,GOOD,1969.0,,,
10284.0,30.0,73.99,12.0,2219.7,8/21/2004,Shipped,Qui_3,8.0,2004.0,Planes,68.0,S24_2841,Office Supplies,Pencil,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Unknown,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small,Klaeboe Jan,EXPENSIVE,GOOD,1985.0,,,
10227.0,33.0,100.0,1.0,3666.96,3/2/2004,Shipped,Qui_1,3.0,2004.0,Vintage Cars,99.0,S18_3320,Furniture,Table,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Unknown,Lyon,,69004,France,EMEA,Saveley,Mary,Medium,Saveley Mary,EXPENSIVE,GOOD,1975.0,,,
10155.0,44.0,85.87,3.0,3778.28,10/6/2003,Shipped,Qui_4,10.0,2003.0,Planes,74.0,S700_4002,Technology,Laptop,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Unknown,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Medium,Karttunen Matti,EXPENSIVE,GOOD,1976.0,,,
10106.0,32.0,100.0,1.0,3986.56,2/17/2003,Shipped,Qui_1,2.0,2003.0,Planes,118.0,S700_2834,Technology,Desktop,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Unknown,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium,Rovelli Giovanni,EXPENSIVE,GOOD,1980.0,,,
10416.0,39.0,67.2,10.0,2620.8,5/10/2005,Shipped,Qui_2,5.0,2005.0,Planes,80.0,S700_3167,Technology,Smart watch,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Unknown,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small,Moroni Maurizio,EXPENSIVE,GOOD,1978.0,,,
10362.0,50.0,96.92,2.0,4846.0,1/5/2005,Shipped,Qui_1,1.0,2005.0,Motorcycles,112.0,S24_1578,Office Supplies,Eraser,Technics Stores Inc.,6505556809,9408 Furth Circle,Unknown,Burlingame,CA,94217,USA,,Hirano,Juri,Medium,Hirano Juri,EXPENSIVE,EXCELLENT,1972.0,,,
10129.0,45.0,100.0,9.0,6027.75,6/12/2003,Shipped,Qui_2,6.0,2003.0,Ships,122.0,S24_2011,Office Supplies,Pen,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,Unknown,London,,WX3 6FW,UK,EMEA,Brown,Ann,Medium,Brown Ann,EXPENSIVE,GOOD,1972.0,,,
10361.0,49.0,72.33,2.0,3544.17,12/17/2004,Shipped,Qui_4,12.0,2004.0,Vintage Cars,68.0,S32_4289,Office Supplies,Ruler,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,Huxley Adrian,EXPENSIVE,GOOD,1975.0,,,
10175.0,28.0,100.0,6.0,2969.96,11/6/2003,Shipped,Qui_4,11.0,2003.0,Trucks and Buses,127.0,S24_2300,Office Supplies,Pen,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,Unknown,London,,WX3 6FW,UK,EMEA,Brown,Ann,Small,Brown Ann,EXPENSIVE,GOOD,1998.0,,,
10380.0,24.0,100.0,2.0,4536.0,2/16/2005,Shipped,Qui_1,2.0,2005.0,Classic Cars,71.0,S18_4933,Furniture,Table,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Freyre Diego,EXPENSIVE,GOOD,2000.0,,,
10357.0,49.0,70.58,5.0,3458.42,12/10/2004,Shipped,Qui_4,12.0,2004.0,Vintage Cars,62.0,S18_2957,Furniture,Desk,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,Nelson Valarie,EXPENSIVE,GOOD,1979.0,,,
10363.0,32.0,89.12,12.0,2851.84,1/6/2005,Shipped,Qui_1,1.0,2005.0,Motorcycles,62.0,S18_3782,Furniture,Bookshelf,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Unknown,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Small,Suominen Kalle,EXPENSIVE,GOOD,1965.0,,,
10263.0,34.0,100.0,2.0,3676.76,6/28/2004,Shipped,Qui_2,6.0,2004.0,Motorcycles,95.0,S10_1678,Furniture,Cabinet,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Unknown,Bridgewater,CT,97562,USA,,King,Julie,Medium,King Julie,EXPENSIVE,GOOD,1975.0,,,
10369.0,45.0,73.08,4.0,3288.6,1/20/2005,Shipped,Qui_1,1.0,2005.0,Vintage Cars,99.0,S18_3320,Furniture,Table,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Unknown,Brickhaven,MA,58339,USA,,Nelson,Allen,Medium,Nelson Allen,EXPENSIVE,GOOD,1982.0,,,
10358.0,36.0,82.94,4.0,2985.84,12/10/2004,Shipped,Qui_4,12.0,2004.0,Classic Cars,35.0,S24_2840,Office Supplies,Pencil,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Freyre Diego,EXPENSIVE,GOOD,1960.0,,,
10181.0,22.0,73.92,10.0,1626.24,11/12/2003,Shipped,Qui_4,11.0,2003.0,Classic Cars,77.0,S18_1889,Furniture,Bookshelf,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Unknown,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Small,Oeztan Veysel,EXPENSIVE,GOOD,1983.0,,,
10331.0,44.0,74.04,7.0,3257.76,11/17/2004,Shipped,Qui_4,11.0,2004.0,Vintage Cars,170.0,S18_1749,Furniture,Desk,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Unknown,Philadelphia,PA,71270,USA,,Hernandez,Rosa,Medium,Hernandez Rosa,EXPENSIVE,GOOD,1996.0,,,
